Time,Queue Density,Dynamic Density
95.4,0.898701,0.0933067
95.6,0.898102,0.108891
95.8,0.905095,0.132667
96,0.9005,0.151848
96.2,0.898202,0.175824
96.4,0.892607,0.202597
96.6,0.895504,0.235964
96.8,0.897702,0.263137
97,0.8997,0.286014
97.2,0.897103,0.307493
97.4,0.907992,0.335465
97.6,0.909091,0.343956
97.8,0.90989,0.378921
98,0.90989,0.413586
98.2,0.911489,0.447952
98.4,0.91039,0.479421
98.6,0.912088,0.494905
98.8,0.911189,0.508292
99,0.917582,0.527972
99.2,0.921479,0.545954
99.4,0.923477,0.554446
99.6,0.919081,0.585814
99.8,0.918581,0.60959
100,0.918581,0.624675
100.2,0.912188,0.63047
100.4,0.913686,0.636364
100.6,0.918282,0.636663
100.8,0.917483,0.653447
101,0.915684,0.665135
101.2,0.916384,0.673427
101.4,0.917882,0.681419
101.6,0.915884,0.688412
101.8,0.910589,0.688412
102,0.907093,0.702997
102.2,0.905594,0.705794
102.4,0.904396,0.705894
102.6,0.898402,0.695105
102.8,0.897303,0.698102
103,0.895504,0.702298
103.2,0.893506,0.699401
103.4,0.87992,0.708691
103.6,0.871429,0.713786
103.8,0.872827,0.718581
104,0.875325,0.722278
104.2,0.879321,0.728172
104.4,0.875325,0.723876
104.6,0.883516,0.726474
104.8,0.88032,0.74006
105,0.882418,0.738961
105.2,0.886214,0.738162
105.4,0.882517,0.744955
105.6,0.879121,0.735764
105.8,0.874226,0.722078
106,0.868132,0.713986
106.2,0.860839,0.706194
106.4,0.856144,0.696204
106.6,0.85954,0.692507
106.8,0.858142,0.707393
107,0.855744,0.71988
107.2,0.862637,0.713886
107.4,0.853347,0.715185
107.6,0.852448,0.721479
107.8,0.840659,0.720579
108,0.82987,0.710789
108.2,0.827473,0.716084
108.4,0.829171,0.712787
108.6,0.834865,0.709491
108.8,0.838462,0.68012
109,0.84955,0.667033
109.2,0.841159,0.64006
109.4,0.836264,0.626873
109.6,0.836663,0.606993
109.8,0.838661,0.594805
110,0.834166,0.58022
110.2,0.837562,0.569331
110.4,0.841259,0.562238
110.6,0.843656,0.552448
110.8,0.847652,0.559041
111,0.850749,0.565634
111.2,0.847552,0.578222
111.4,0.84975,0.575025
111.6,0.84016,0.547852
111.8,0.83047,0.53986
112,0.827273,0.543457
112.2,0.814486,0.556543
112.4,0.791409,0.54965
112.6,0.799301,0.553247
112.8,0.809291,0.546354
113,0.814286,0.553047
113.2,0.827772,0.575824
113.4,0.835764,0.597103
113.6,0.843257,0.595504
113.8,0.840859,0.578422
114,0.838362,0.568731
114.2,0.828671,0.563137
114.4,0.823377,0.562737
114.6,0.827672,0.557942
114.8,0.825375,0.550949
115,0.818482,0.536464
115.2,0.82028,0.532567
115.4,0.788911,0.519181
115.6,0.699201,0.520879
115.8,0.657542,0.511089
116,0.636663,0.506294
116.2,0.606394,0.486414
116.4,0.578222,0.474525
116.6,0.538961,0.462238
116.8,0.527972,0.454645
117,0.505694,0.436464
117.2,0.498102,0.437063
117.4,0.488711,0.433067
117.6,0.484815,0.414585
117.8,0.489211,0.425974
118,0.493207,0.433167
118.2,0.496204,0.443556
118.4,0.499101,0.458042
118.6,0.488212,0.474426
118.8,0.476324,0.476823
119,0.464935,0.471029
119.2,0.448252,0.451848
119.4,0.43017,0.431668
119.6,0.414086,0.406494
119.8,0.395904,0.383816
120,0.387313,0.383017
120.2,0.384416,0.383017
120.4,0.372627,0.371828
120.6,0.354446,0.373726
120.8,0.33966,0.351848
121,0.334266,0.345255
121.2,0.32008,0.342857
121.4,0.307692,0.337562
121.6,0.305495,0.330869
121.8,0.297802,0.329271
122,0.294106,0.315285
122.2,0.284016,0.311588
122.4,0.274126,0.285015
122.6,0.25954,0.264835
122.8,0.249251,0.246054
123,0.224176,0.239061
123.2,0.20999,0.227173
123.4,0.19011,0.216084
123.6,0.168631,0.199001
123.8,0.169131,0.201299
124,0.167433,0.211289
124.2,0.155744,0.197103
124.4,0.158741,0.196004
124.6,0.178222,0.220679
124.8,0.195205,0.245455
125,0.2,0.247952
125.2,0.219381,0.256943
125.4,0.250949,0.275624
125.6,0.285614,0.291209
125.8,0.323477,0.302198
126,0.364136,0.312288
126.2,0.392507,0.332368
126.4,0.405295,0.346254
126.6,0.43017,0.352348
126.8,0.472028,0.373526
127,0.500699,0.416883
127.2,0.517982,0.427572
127.4,0.50999,0.395704
127.6,0.497003,0.381918
127.8,0.476224,0.366633
128,0.456244,0.349151
128.2,0.437862,0.348252
128.4,0.398501,0.317183
128.6,0.377423,0.303896
128.8,0.357343,0.29031
129,0.325075,0.268631
129.2,0.308092,0.252448
129.4,0.297702,0.241459
129.6,0.285714,0.24006
129.8,0.266334,0.22038
130,0.234565,0.183616
130.2,0.203796,0.152747
130.4,0.173626,0.129371
130.6,0.135964,0.11029
130.8,0.102697,0.0878122
131,0.0708292,0.0695305
131.2,0.0445554,0.0527473
131.4,0.0258741,0.042957
131.6,0.0140859,0.0412587
131.8,0.0122877,0.0411588
132,0.0125874,0.0411588
132.2,0.0128871,0.0396603
132.4,0.0108891,0.0396603
132.6,0.0114885,0.0383616
132.8,0.0120879,0.0368631
133,0.0115884,0.0350649
133.2,0.0121878,0.0347652
133.4,0.0193806,0.0391608
133.6,0.0577423,0.0689311
133.8,0.107393,0.113487
134,0.161638,0.158941
134.2,0.22038,0.203596
134.4,0.277223,0.248152
134.6,0.332967,0.302597
134.8,0.372228,0.339261
135,0.404096,0.358242
135.2,0.435564,0.373726
135.4,0.431169,0.373027
135.6,0.414186,0.361538
135.8,0.395904,0.336464
136,0.358641,0.296204
136.2,0.331469,0.254945
136.4,0.302398,0.243457
136.6,0.280619,0.229371
136.8,0.256743,0.211588
137,0.225574,0.188112
137.2,0.200799,0.164236
137.4,0.163337,0.136364
137.6,0.133067,0.115884
137.8,0.1001,0.0917083
138,0.0804196,0.0693307
138.2,0.0562438,0.0545455
138.4,0.0378621,0.038961
138.6,0.0238761,0.0315684
138.8,0.0210789,0.027972
139,0.0194805,0.0245754
139.2,0.0194805,0.0226773
139.4,0.0180819,0.0193806
139.6,0.0173826,0.0180819
139.8,0.0182817,0.018981
140,0.0244755,0.0253746
140.2,0.0395604,0.0366633
140.4,0.0581419,0.0504496
140.6,0.0833167,0.0664336
140.8,0.115085,0.0905095
141,0.145954,0.112687
141.2,0.17982,0.132667
141.4,0.218482,0.158442
141.6,0.258641,0.194406
141.8,0.303397,0.223876
142,0.346853,0.254745
142.2,0.372927,0.259441
142.4,0.377323,0.279421
142.6,0.378821,0.287013
142.8,0.378921,0.285015
143,0.370529,0.283616
143.2,0.363037,0.283716
143.4,0.352448,0.277423
143.6,0.301798,0.288412
143.8,0.302298,0.288711
144,0.300799,0.27023
144.2,0.294905,0.25954
144.4,0.283217,0.254545
144.6,0.264735,0.251648
144.8,0.25015,0.224775
145,0.226773,0.194306
145.2,0.19041,0.147952
145.4,0.156543,0.122777
145.6,0.130569,0.107892
145.8,0.103197,0.0867133
146,0.0801199,0.0672328
146.2,0.0623377,0.0515485
146.4,0.0458541,0.0364635
146.6,0.0323676,0.0270729
146.8,0.0284715,0.0213786
147,0.0210789,0.0148851
147.2,0.0165834,0.00929071
147.4,0.0118881,0.00699301
147.6,0.0115884,0.00689311
147.8,0.0116883,0.00699301
148,0.0112887,0.00629371
148.2,0.0114885,0.00669331
148.4,0.0117882,0.00649351
148.6,0.0117882,0.00679321
148.8,0.0114885,0.00649351
149,0.0111888,0.00679321
149.2,0.0111888,0.00659341
149.4,0.0118881,0.00569431
149.6,0.0116883,0.00529471
149.8,0.0122877,0.00629371
150,0.0131868,0.00699301
150.2,0.0144855,0.00799201
150.4,0.014985,0.00809191
150.6,0.0158841,0.00929071
150.8,0.0155844,0.00889111
151,0.0164835,0.00909091
151.2,0.0317682,0.0226773
151.4,0.0563437,0.0386613
151.6,0.0751249,0.056044
151.8,0.0879121,0.0669331
152,0.0962038,0.0764236
152.2,0.1003,0.0832168
152.4,0.105495,0.0928072
152.6,0.107792,0.0956044
152.8,0.108192,0.098002
153,0.105994,0.0909091
153.2,0.107293,0.0938062
153.4,0.117283,0.0962038
153.6,0.118082,0.0997003
153.8,0.114286,0.0951049
154,0.101099,0.0848152
154.2,0.0927073,0.0784216
154.4,0.0841159,0.0684316
154.6,0.0724276,0.0599401
154.8,0.0669331,0.0522478
155,0.0563437,0.0435564
155.2,0.0527473,0.0421578
155.4,0.0450549,0.0376623
155.6,0.0394605,0.0317682
155.8,0.0320679,0.0264735
156,0.0306693,0.0266733
156.2,0.0283716,0.0223776
156.4,0.0218781,0.0171828
156.6,0.0192807,0.0151848
156.8,0.0203796,0.013986
157,0.0198801,0.0107892
157.2,0.0193806,0.00989011
157.4,0.0183816,0.00879121
157.6,0.0184815,0.00949051
157.8,0.0200799,0.00869131
158,0.0206793,0.0108891
158.2,0.0217782,0.0122877
158.4,0.020979,0.0125874
158.6,0.0194805,0.0137862
158.8,0.0154845,0.0100899
159,0.0336663,0.0234765
159.2,0.0614386,0.0440559
159.4,0.071029,0.0558442
